# HOMER Peaks
# Peak finding parameters:
# tag directory = /home/j8hwang/lab5/tagdirs/Oct4
#
# total peaks = 2203
# peak size = 75
# peaks found using tags on both strands
# minimum distance between peaks = 150
# fragment length = 74
# genome size = 2000000000
# Total tags = 1733716.0
# Total tags in peaks = 45928.0
# Approximate IP efficiency = 2.65%
# tags per bp = 0.000795
# expected tags per peak = 0.060
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 5.024429e-07
# FDR tag threshold = 4.0
# number of putative peaks = 95516
#
# input tag directory = /home/j8hwang/lab5/tagdirs/input
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 90247
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 3065
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 1
#
# cmd = findPeaks /home/j8hwang/lab5/tagdirs/Oct4 -i /home/j8hwang/lab5/tagdirs/input -style factor -o auto
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Total Tags (normalized to Control Experiment)	Control Tags	Fold Change vs Control	p-value vs Control	Fold Change vs Local	p-value vs Local	Clonal Fold Change
17-4850	17	27701815	27701889	+	69.2	0.684	9.000000	11.9	0.5	23.83	7.42e-12	4.22	4.29e-05	1.14
17-1290	17	28150104	28150178	+	69.2	0.708	14.000000	11.9	2.0	5.96	8.31e-06	4.50	2.36e-05	0.86
17-2641	17	28455271	28455345	+	69.2	0.857	11.000000	11.9	2.0	5.96	8.31e-06	6.33	7.94e-07	0.94
17-3565	17	28616003	28616077	+	69.2	0.857	10.000000	11.9	2.0	5.96	8.31e-06	4.55	2.11e-05	1.03
17-3588	17	29072758	29072832	+	69.2	0.609	10.000000	12.9	1.0	12.91	8.32e-10	4.10	5.63e-05	1.14
17-3594	17	29171288	29171362	+	69.2	0.565	10.000000	11.9	0.5	23.83	7.42e-12	4.93	9.67e-06	1.14
17-4977	17	29303216	29303290	+	69.2	0.650	9.000000	11.9	2.0	5.96	8.31e-06	5.14	6.45e-06	1.29
17-2690	17	29870224	29870298	+	69.2	0.517	11.000000	11.9	1.0	11.91	1.00e-08	5.48	3.43e-06	1.03
17-1623	17	30497601	30497675	+	69.2	0.577	13.000000	11.9	0.5	23.83	7.42e-12	9.34	1.29e-08	0.94
17-3629	17	30825768	30825842	+	69.2	0.517	10.000000	11.9	2.0	5.96	8.31e-06	4.87	1.09e-05	1.03
17-3636	17	31247719	31247793	+	69.2	0.812	10.000000	11.9	2.0	5.96	8.31e-06	5.33	4.50e-06	1.03
17-2067	17	31317915	31317989	+	69.2	0.700	12.000000	11.9	2.0	5.96	8.31e-06	4.34	3.33e-05	0.94
17-2706	17	31355926	31356000	+	69.2	0.600	11.000000	11.9	1.0	11.91	1.00e-08	5.65	2.50e-06	0.94
17-2707	17	31385296	31385370	+	69.2	0.556	11.000000	11.9	2.0	5.96	8.31e-06	4.70	1.55e-05	1.03
17-2069	17	31411453	31411527	+	69.2	0.565	12.000000	11.9	2.0	5.96	8.31e-06	5.61	2.69e-06	0.86
17-5101	17	32241887	32241961	+	69.2	0.667	9.000000	11.9	1.0	11.91	1.00e-08	5.84	1.80e-06	1.14
17-7508	17	32403534	32403608	+	69.2	0.684	8.000000	11.9	0.5	23.83	7.42e-12	10.59	3.31e-09	1.29
17-2744	17	32992147	32992221	+	69.2	0.650	11.000000	11.9	2.0	5.96	8.31e-06	5.73	2.17e-06	0.94
17-1642	17	33358477	33358551	+	69.2	0.625	13.000000	11.9	2.0	5.96	8.31e-06	6.53	5.69e-07	0.86
17-5176	17	34003722	34003796	+	69.2	0.545	9.000000	11.9	1.0	11.91	1.00e-08	5.73	2.17e-06	1.14
17-7639	17	34299687	34299761	+	69.2	0.812	8.000000	11.9	1.0	11.91	1.00e-08	6.79	3.85e-07	1.29
17-2769	17	34572551	34572625	+	69.2	0.750	11.000000	11.9	1.0	11.91	1.00e-08	5.75	2.09e-06	1.03
17-2775	17	34661061	34661135	+	69.2	0.833	11.000000	11.9	1.0	11.91	1.00e-08	7.09	2.44e-07	1.03
17-2808	17	35550424	35550498	+	69.2	0.667	11.000000	11.9	2.0	5.96	8.31e-06	4.04	6.50e-05	0.94
17-1674	17	35584416	35584490	+	69.2	0.630	13.000000	11.9	1.0	11.91	1.00e-08	5.01	8.30e-06	0.94
17-2825	17	36031634	36031708	+	69.2	0.722	11.000000	11.9	0.5	23.83	7.42e-12	6.67	4.59e-07	1.03
17-2830	17	36257418	36257492	+	69.2	0.615	11.000000	11.9	2.0	5.96	8.31e-06	4.90	1.03e-05	1.03
17-5353	17	37189942	37190016	+	69.2	0.522	9.000000	11.9	2.0	5.96	8.31e-06	6.62	5.00e-07	1.14
17-2845	17	37190739	37190813	+	69.2	0.800	11.000000	11.9	2.0	5.96	8.31e-06	6.38	7.31e-07	1.03
17-2154	17	37242365	37242439	+	69.2	0.636	12.000000	11.9	0.5	23.83	7.42e-12	5.24	5.31e-06	0.86
17-3821	17	40286600	40286674	+	69.2	0.565	10.000000	11.9	1.0	11.91	1.00e-08	11.26	1.68e-09	1.03
17-2847	17	40332879	40332953	+	69.2	0.789	11.000000	11.9	1.0	11.91	1.00e-08	9.90	2.89e-08	0.94
17-2155	17	40427422	40427496	+	69.2	0.625	12.000000	12.9	0.5	25.81	3.09e-13	13.46	2.16e-10	0.94
17-3830	17	40935300	40935374	+	69.2	0.800	10.000000	11.9	0.5	23.83	7.42e-12	6.16	1.05e-06	1.03
17-2157	17	42476129	42476203	+	69.2	0.808	12.000000	11.9	1.0	11.91	1.00e-08	9.84	3.09e-08	0.94
17-2159	17	42906661	42906735	+	69.2	0.652	12.000000	11.9	1.0	11.91	1.00e-08	4.98	8.83e-06	0.86
17-2160	17	43036165	43036239	+	69.2	0.560	12.000000	12.9	1.0	12.91	8.32e-10	5.33	4.50e-06	0.94
17-12393	17	43076994	43077068	+	69.2	0.667	7.000000	11.9	0.5	23.83	7.42e-12	5.22	5.49e-06	1.47
17-2857	17	43122504	43122578	+	69.2	0.857	11.000000	11.9	2.0	5.96	8.31e-06	9.74	8.20e-09	0.94
17-3838	17	43145544	43145618	+	69.2	0.737	10.000000	11.9	2.0	5.96	8.31e-06	6.87	3.36e-07	1.03
17-5386	17	43936387	43936461	+	69.2	0.706	9.000000	11.9	2.0	5.96	8.31e-06	13.57	1.97e-10	1.14
17-2166	17	44174919	44174993	+	69.2	0.833	12.000000	11.9	1.0	11.91	1.00e-08	6.35	7.62e-07	0.94
17-2864	17	44611714	44611788	+	69.2	0.577	11.000000	11.9	2.0	5.96	8.31e-06	6.16	1.05e-06	1.03
17-2865	17	44743949	44744023	+	69.2	0.619	11.000000	11.9	1.0	11.91	1.00e-08	8.36	4.28e-08	1.03
17-1711	17	45406451	45406525	+	69.2	0.619	13.000000	11.9	2.0	5.96	8.31e-06	5.28	4.98e-06	0.86
17-1353	17	45487502	45487576	+	69.2	0.640	14.000000	11.9	2.0	5.96	8.31e-06	5.44	3.68e-06	0.86
17-5423	17	45709825	45709899	+	69.2	0.600	9.000000	11.9	1.0	11.91	1.00e-08	6.46	6.45e-07	1.14
17-1718	17	45766666	45766740	+	69.2	0.696	13.000000	11.9	2.0	5.96	8.31e-06	4.71	1.51e-05	0.86
17-2180	17	45886752	45886826	+	69.2	0.625	12.000000	11.9	2.0	5.96	8.31e-06	5.04	7.80e-06	0.94
17-2886	17	46111006	46111080	+	69.2	0.581	11.000000	11.9	1.0	11.91	1.00e-08	4.99	8.56e-06	1.14
17-2182	17	46202855	46202929	+	69.2	0.667	12.000000	12.9	3.0	4.30	7.14e-05	4.73	1.46e-05	1.03
17-3892	17	46299072	46299146	+	69.2	0.667	10.000000	11.9	1.0	11.91	1.00e-08	4.93	9.67e-06	1.03
17-3897	17	46520757	46520831	+	69.2	0.600	10.000000	11.9	2.0	5.96	8.31e-06	5.04	7.80e-06	1.03
17-5514	17	47152569	47152643	+	69.2	0.667	9.000000	11.9	1.0	11.91	1.00e-08	4.20	9.33e-05	1.18
17-2915	17	47204906	47204980	+	69.2	0.609	11.000000	11.9	2.0	5.96	8.31e-06	4.36	3.16e-05	1.03
17-3934	17	47328119	47328193	+	69.2	0.722	10.000000	11.9	2.0	5.96	8.31e-06	5.86	1.74e-06	1.14
17-2927	17	47663205	47663279	+	69.2	0.667	11.000000	11.9	2.0	5.96	8.31e-06	5.99	1.38e-06	0.94
17-2932	17	47787924	47787998	+	69.2	0.667	11.000000	11.9	0.5	23.83	7.42e-12	4.36	3.16e-05	0.94
17-2216	17	47803803	47803877	+	69.2	0.700	12.000000	11.9	2.0	5.96	8.31e-06	4.62	1.84e-05	0.86
17-3981	17	48042689	48042763	+	69.2	0.737	10.000000	11.9	1.0	11.91	1.00e-08	5.28	4.98e-06	1.14
17-2953	17	49368796	49368870	+	69.2	0.741	11.000000	11.9	2.0	5.96	8.31e-06	8.68	2.86e-08	1.03
17-2954	17	49746968	49747042	+	69.2	0.857	11.000000	11.9	2.0	5.96	8.31e-06	9.57	1.00e-08	0.94
17-2957	17	51262900	51262974	+	69.2	0.619	11.000000	12.9	2.0	6.45	1.36e-06	8.27	4.79e-08	1.03
17-2235	17	51677515	51677589	+	69.2	0.812	12.000000	11.9	2.0	5.96	8.31e-06	7.63	1.12e-07	0.94
17-2958	17	51742424	51742498	+	69.2	0.650	11.000000	12.9	1.0	12.91	8.32e-10	7.00	2.80e-07	1.03
17-4005	17	51811589	51811663	+	69.2	0.565	10.000000	11.9	2.0	5.96	8.31e-06	5.16	1.48e-05	1.05
17-2960	17	51844827	51844901	+	69.2	0.632	11.000000	11.9	2.0	5.96	8.31e-06	7.63	1.12e-07	0.94
17-4008	17	52458854	52458928	+	69.2	0.571	10.000000	11.9	2.0	5.96	8.31e-06	8.87	2.26e-08	1.03
17-4011	17	53455374	53455448	+	69.2	0.600	10.000000	11.9	1.0	11.91	1.00e-08	4.71	3.37e-05	1.05
17-1750	17	53638875	53638949	+	69.2	0.429	13.000000	12.9	0.5	25.81	3.09e-13	6.79	3.85e-07	0.86
17-2971	17	53657595	53657669	+	69.2	0.824	11.000000	11.9	1.0	11.91	1.00e-08	4.58	2.00e-05	1.03
17-5643	17	53879476	53879550	+	69.2	0.720	9.000000	11.9	2.0	5.96	8.31e-06	9.62	9.36e-09	1.29
17-4021	17	55712286	55712360	+	69.2	0.667	10.000000	11.9	2.0	5.96	8.31e-06	5.31	4.66e-06	1.03
17-2246	17	56074790	56074864	+	69.2	0.519	12.000000	11.9	0.5	23.83	7.42e-12	4.12	5.36e-05	0.94
17-1754	17	56159908	56159982	+	69.2	0.700	13.000000	11.9	2.0	5.96	8.31e-06	5.48	3.43e-06	0.86
17-4042	17	56185678	56185752	+	69.2	0.765	10.000000	11.9	2.0	5.96	8.31e-06	4.16	4.98e-05	1.14
17-3002	17	56709908	56709982	+	69.2	0.824	11.000000	12.9	3.0	4.30	7.14e-05	4.83	1.19e-05	1.03
17-8526	17	56963779	56963853	+	69.2	0.583	8.000000	11.9	2.0	5.96	8.31e-06	5.67	2.41e-06	1.29
17-1770	17	56997449	56997523	+	69.2	0.679	13.000000	11.9	2.0	5.96	8.31e-06	4.54	2.17e-05	0.94
17-4107	17	62335984	62336058	+	69.2	0.867	10.000000	11.9	2.0	5.96	8.31e-06	12.22	6.31e-10	1.03
17-3020	17	62689590	62689664	+	69.2	0.800	11.000000	11.9	1.0	11.91	1.00e-08	4.77	1.34e-05	0.94
17-2285	17	62940448	62940522	+	69.2	0.765	12.000000	11.9	0.5	23.83	7.42e-12	6.73	4.20e-07	0.94
17-2286	17	63183627	63183701	+	69.2	0.577	12.000000	11.9	0.5	23.83	7.42e-12	7.06	2.56e-07	0.94
17-2287	17	63351817	63351891	+	69.2	0.542	12.000000	11.9	1.0	11.91	1.00e-08	4.35	3.24e-05	0.86
17-2294	17	64231348	64231422	+	69.2	0.765	12.000000	11.9	0.5	23.83	7.42e-12	7.12	2.33e-07	0.94
17-5769	17	64332640	64332714	+	69.2	0.591	9.000000	11.9	1.0	11.91	1.00e-08	7.00	2.80e-07	1.14
17-8611	17	64436081	64436155	+	69.2	0.706	8.000000	11.9	1.0	11.91	1.00e-08	9.13	1.66e-08	1.29
17-2296	17	64486314	64486388	+	69.2	0.682	12.000000	11.9	2.0	5.96	8.31e-06	8.14	5.65e-08	0.94
17-4132	17	65676514	65676588	+	69.2	0.824	10.000000	11.9	1.0	11.91	1.00e-08	6.82	3.68e-07	1.14
17-4144	17	65914111	65914185	+	69.2	0.739	10.000000	11.9	1.0	11.91	1.00e-08	5.19	5.86e-06	1.03
17-5821	17	66224860	66224934	+	69.2	0.867	9.000000	12.9	2.0	6.45	1.36e-06	4.25	4.08e-05	1.29
17-2311	17	66379465	66379539	+	69.2	0.750	12.000000	11.9	2.0	5.96	8.31e-06	4.37	3.08e-05	0.94
17-4198	17	70910406	70910480	+	69.2	0.545	10.000000	11.9	2.0	5.96	8.31e-06	4.60	1.89e-05	1.14
17-2345	17	72918226	72918300	+	69.2	0.517	12.000000	11.9	1.0	11.91	1.00e-08	5.69	2.33e-06	0.94
17-4214	17	74248315	74248389	+	69.2	0.867	10.000000	11.9	2.0	5.96	8.31e-06	7.49	1.37e-07	1.03
17-2351	17	74417133	74417207	+	69.2	0.789	12.000000	11.9	2.0	5.96	8.31e-06	5.90	1.61e-06	0.86
17-2352	17	74462262	74462336	+	69.2	0.750	12.000000	11.9	2.0	5.96	8.31e-06	4.55	2.11e-05	0.86
17-3084	17	74489291	74489365	+	69.2	0.750	11.000000	11.9	1.0	11.91	1.00e-08	4.71	1.51e-05	0.94
17-5963	17	74945067	74945141	+	69.2	0.667	9.000000	11.9	1.0	11.91	1.00e-08	6.48	6.19e-07	1.29
17-4229	17	75372518	75372592	+	69.2	0.565	10.000000	11.9	2.0	5.96	8.31e-06	6.02	1.33e-06	1.03
17-2358	17	75996781	75996855	+	69.2	0.938	12.000000	11.9	2.0	5.96	8.31e-06	9.62	9.36e-09	0.86
17-2363	17	78598834	78598908	+	69.2	0.750	12.000000	12.9	2.0	6.45	1.36e-06	6.53	5.69e-07	0.94
17-4249	17	79134795	79134869	+	69.2	0.684	10.000000	11.9	0.5	23.83	7.42e-12	4.35	3.24e-05	1.14
17-2367	17	79265859	79265933	+	69.2	0.722	12.000000	11.9	2.0	5.96	8.31e-06	7.63	1.12e-07	0.94
17-3109	17	79807648	79807722	+	69.2	0.714	11.000000	11.9	2.0	5.96	8.31e-06	6.25	8.96e-07	0.94
17-2375	17	79970110	79970184	+	69.2	0.750	12.000000	11.9	2.0	5.96	8.31e-06	4.16	4.98e-05	0.94
17-2376	17	79987034	79987108	+	69.2	0.636	12.000000	11.9	1.0	11.91	1.00e-08	5.62	6.81e-06	0.94
17-3113	17	80019241	80019315	+	69.2	0.615	11.000000	11.9	2.0	5.96	8.31e-06	5.29	4.81e-06	1.03
17-4264	17	80153522	80153596	+	69.2	0.722	10.000000	11.9	1.0	11.91	1.00e-08	4.55	2.11e-05	1.03
17-4265	17	80184893	80184967	+	69.2	0.929	10.000000	12.9	0.5	25.81	3.09e-13	5.16	6.25e-06	1.14
17-3115	17	80224193	80224267	+	69.2	0.714	11.000000	11.9	2.0	5.96	8.31e-06	4.73	1.46e-05	1.03
17-6032	17	80345427	80345501	+	69.2	0.737	9.000000	11.9	1.0	11.91	1.00e-08	6.64	4.79e-07	1.14
17-4281	17	80621369	80621443	+	69.2	0.778	10.000000	11.9	2.0	5.96	8.31e-06	4.71	7.58e-05	0.95
17-2386	17	80810748	80810822	+	69.2	0.682	12.000000	11.9	2.0	5.96	8.31e-06	4.70	1.55e-05	0.94
17-2392	17	82957649	82957723	+	69.2	0.909	12.000000	12.9	1.0	12.91	8.32e-10	9.86	7.17e-09	0.94
17-3127	17	83213896	83213970	+	69.2	0.778	11.000000	11.9	2.0	5.96	8.31e-06	4.64	1.74e-05	1.03
17-3134	17	83351408	83351482	+	69.2	0.696	11.000000	12.9	1.0	12.91	8.32e-10	4.35	3.24e-05	1.14
17-2395	17	83645371	83645445	+	69.2	0.600	12.000000	11.9	1.0	11.91	1.00e-08	4.95	9.38e-06	0.94
17-3153	17	84114128	84114202	+	69.2	0.652	11.000000	11.9	2.0	5.96	8.31e-06	4.99	8.56e-06	1.03
17-2403	17	84117519	84117593	+	69.2	0.667	12.000000	12.9	0.5	25.81	3.09e-13	5.67	2.41e-06	0.94
17-2405	17	84364224	84364298	+	69.2	0.682	12.000000	11.9	2.0	5.96	8.31e-06	4.29	3.69e-05	0.94
17-1844	17	84698905	84698979	+	69.2	0.731	13.000000	13.9	3.0	4.63	1.61e-05	5.77	2.01e-06	0.86
17-1849	17	85407573	85407647	+	69.2	0.636	13.000000	11.9	1.0	11.91	1.00e-08	7.19	2.12e-07	0.94
17-2426	17	86832761	86832835	+	69.2	0.652	12.000000	11.9	2.0	5.96	8.31e-06	5.69	2.33e-06	0.86
17-2427	17	86976397	86976471	+	69.2	0.609	12.000000	12.9	2.0	6.45	1.36e-06	5.80	1.94e-06	0.94
17-4386	17	87595382	87595456	+	69.2	0.560	10.000000	11.9	1.0	11.91	1.00e-08	6.90	3.21e-07	1.03
17-3200	17	87835143	87835217	+	69.2	0.714	11.000000	11.9	0.5	23.83	7.42e-12	4.92	2.30e-05	0.94
17-3202	17	87949882	87949956	+	69.2	0.684	11.000000	11.9	0.5	23.83	7.42e-12	5.95	1.49e-06	0.94
17-2450	17	88706831	88706905	+	69.2	0.633	12.000000	11.9	1.0	11.91	1.00e-08	5.31	4.66e-06	0.94
17-2454	17	91376461	91376535	+	69.2	0.933	12.000000	11.9	2.0	5.96	8.31e-06	9.21	5.92e-08	0.86
17-3234	17	3199677	3199751	+	63.4	0.696	10.000000	10.9	1.0	10.92	1.11e-07	7.31	5.65e-07	0.94
17-9627	17	4592250	4592324	+	63.4	0.786	7.000000	10.9	0.5	21.84	1.63e-10	12.03	1.89e-08	1.42
17-3254	17	5695081	5695155	+	63.4	0.750	10.000000	10.9	2.0	5.46	4.65e-05	6.87	1.04e-06	1.05
17-3255	17	5713182	5713256	+	63.4	0.542	10.000000	10.9	0.5	21.84	1.63e-10	5.73	3.96e-05	0.85
17-4467	17	5978123	5978197	+	63.4	0.737	9.000000	10.9	1.0	10.92	1.11e-07	4.31	7.43e-05	1.05
17-3259	17	6005142	6005216	+	63.4	0.765	10.000000	10.9	2.0	5.46	4.65e-05	5.92	4.22e-06	1.05
17-3267	17	6759687	6759761	+	63.4	0.682	10.000000	10.9	2.0	5.46	4.65e-05	4.56	4.47e-05	1.05
17-3268	17	6760018	6760092	+	63.4	0.650	10.000000	10.9	2.0	5.46	4.65e-05	4.59	4.23e-05	0.94
17-2476	17	7381218	7381292	+	63.4	0.846	11.000000	10.9	2.0	5.46	4.65e-05	35.50	4.64e-14	0.86
17-1903	17	7928030	7928104	+	63.4	0.600	12.000000	10.9	2.0	5.46	4.65e-05	7.28	5.93e-07	0.86
17-3288	17	9585318	9585392	+	63.4	0.765	10.000000	10.9	2.0	5.46	4.65e-05	7.31	1.83e-06	1.07
17-3289	17	9906004	9906078	+	63.4	0.765	10.000000	10.9	2.0	5.46	4.65e-05	4.90	2.37e-05	0.94
17-3293	17	10348428	10348502	+	63.4	0.765	10.000000	10.9	1.0	10.92	1.11e-07	7.07	7.88e-07	0.94
17-4526	17	10512457	10512531	+	63.4	0.765	9.000000	10.9	0.5	21.84	1.63e-10	4.18	9.57e-05	1.05
17-4529	17	10706792	10706866	+	63.4	0.786	9.000000	10.9	2.0	5.46	4.65e-05	9.84	3.09e-08	1.05
17-2487	17	11029535	11029609	+	63.4	0.929	11.000000	10.9	1.0	10.92	1.11e-07	9.70	3.53e-08	0.94
17-3302	17	11556905	11556979	+	63.4	0.650	10.000000	10.9	2.0	5.46	4.65e-05	8.82	9.09e-08	0.94
17-3304	17	11891842	11891916	+	63.4	0.706	10.000000	10.9	2.0	5.46	4.65e-05	7.58	4.00e-07	0.94
17-9946	17	12021377	12021451	+	63.4	0.636	7.000000	11.9	0.5	23.83	7.42e-12	15.16	3.55e-10	1.57
17-3309	17	12212171	12212245	+	63.4	0.786	10.000000	10.9	2.0	5.46	4.65e-05	4.73	3.28e-05	0.94
17-3311	17	12318605	12318679	+	63.4	0.462	10.000000	10.9	2.0	5.46	4.65e-05	5.62	6.81e-06	0.94
17-2500	17	12367545	12367619	+	63.4	0.821	11.000000	10.9	2.0	5.46	4.65e-05	5.56	7.57e-06	0.86
17-2508	17	13761738	13761812	+	63.4	0.667	11.000000	10.9	2.0	5.46	4.65e-05	4.36	6.70e-05	0.86
17-3329	17	14258967	14259041	+	63.4	0.650	10.000000	12.9	1.0	12.91	8.32e-10	7.43	4.88e-07	1.05
17-6595	17	15472853	15472927	+	63.4	0.632	8.000000	10.9	0.5	21.84	1.63e-10	5.54	1.99e-05	1.22
17-2514	17	15527214	15527288	+	63.4	0.519	11.000000	10.9	1.0	10.92	1.11e-07	4.97	2.10e-05	0.94
17-2515	17	15564234	15564308	+	63.4	0.684	11.000000	11.9	2.0	5.96	8.31e-06	5.31	1.14e-05	0.94
17-6626	17	17295488	17295562	+	63.4	0.846	8.000000	10.9	1.0	10.92	1.11e-07	9.33	5.22e-08	1.18
17-4616	17	17614621	17614695	+	63.4	0.727	9.000000	10.9	2.0	5.46	4.65e-05	4.40	6.19e-05	1.05
17-2529	17	18538603	18538677	+	63.4	0.571	11.000000	10.9	2.0	5.46	4.65e-05	14.41	5.98e-10	0.86
17-1950	17	21008963	21009037	+	63.4	0.520	12.000000	10.9	2.0	5.46	4.65e-05	6.02	3.62e-06	0.86
17-2534	17	21473607	21473681	+	63.4	0.739	11.000000	10.9	1.0	10.92	1.11e-07	9.70	3.53e-08	0.86
17-3377	17	21962247	21962321	+	63.4	0.917	10.000000	10.9	1.0	10.92	1.11e-07	4.99	4.70e-05	0.95
17-2537	17	22225541	22225615	+	63.4	0.682	11.000000	10.9	2.0	5.46	4.65e-05	12.66	2.24e-09	0.86
17-3379	17	22365118	22365192	+	63.4	0.895	10.000000	10.9	2.0	5.46	4.65e-05	6.93	9.47e-07	0.94
17-3382	17	22728029	22728103	+	63.4	0.611	10.000000	10.9	2.0	5.46	4.65e-05	9.33	5.22e-08	1.05
17-2538	17	22739664	22739738	+	63.4	0.812	11.000000	10.9	2.0	5.46	4.65e-05	6.59	1.54e-06	0.86
17-3384	17	22875847	22875921	+	63.4	0.684	10.000000	10.9	1.0	10.92	1.11e-07	6.04	3.49e-06	0.94
17-3393	17	23644611	23644685	+	63.4	0.579	10.000000	10.9	1.0	10.92	1.11e-07	4.35	6.87e-05	0.94
17-1535	17	23843380	23843454	+	63.4	0.536	13.000000	10.9	2.0	5.46	4.65e-05	4.88	2.44e-05	0.86
17-3419	17	24031202	24031276	+	63.4	0.800	10.000000	10.9	1.0	10.92	1.11e-07	4.70	3.47e-05	0.94
17-2563	17	24454445	24454519	+	63.4	0.579	11.000000	11.9	0.5	23.83	7.42e-12	4.93	2.23e-05	0.94
17-3444	17	24677909	24677983	+	63.4	0.824	10.000000	10.9	1.0	10.92	1.11e-07	5.18	1.44e-05	1.05
17-3447	17	24736763	24736837	+	63.4	0.650	10.000000	10.9	2.0	5.46	4.65e-05	4.64	3.89e-05	0.94
17-4725	17	25140071	25140145	+	63.4	0.786	9.000000	10.9	1.0	10.92	1.11e-07	7.17	6.85e-07	1.05
17-2582	17	25241012	25241086	+	63.4	0.800	11.000000	10.9	2.0	5.46	4.65e-05	4.41	6.03e-05	0.94
17-3460	17	25508990	25509064	+	63.4	0.600	10.000000	10.9	2.0	5.46	4.65e-05	6.80	1.13e-06	0.94
17-3471	17	25887456	25887530	+	63.4	0.800	10.000000	10.9	1.0	10.92	1.11e-07	5.16	1.48e-05	0.94
17-6899	17	25952518	25952592	+	63.4	0.524	8.000000	10.9	1.0	10.92	1.11e-07	5.20	1.39e-05	1.18
17-3478	17	26120276	26120350	+	63.4	0.714	10.000000	10.9	2.0	5.46	4.65e-05	4.22	8.88e-05	1.05
17-6925	17	26231344	26231418	+	63.4	0.800	8.000000	10.9	2.0	5.46	4.65e-05	5.47	8.70e-06	1.18
17-2596	17	26490159	26490233	+	63.4	0.875	11.000000	11.9	2.0	5.96	8.31e-06	4.28	7.82e-05	0.94
17-4790	17	26561364	26561438	+	63.4	0.706	9.000000	10.9	2.0	5.46	4.65e-05	4.26	8.23e-05	1.05
17-2601	17	26716519	26716593	+	63.4	0.636	11.000000	10.9	2.0	5.46	4.65e-05	4.22	8.88e-05	0.86
17-4803	17	26856236	26856310	+	63.4	0.647	9.000000	10.9	2.0	5.46	4.65e-05	7.66	3.61e-07	1.05
17-3523	17	27685054	27685128	+	63.4	0.667	10.000000	10.9	2.0	5.46	4.65e-05	5.18	1.44e-05	0.94
17-3535	17	28000963	28001037	+	63.4	0.611	10.000000	10.9	2.0	5.46	4.65e-05	4.74	3.18e-05	0.94
17-3551	17	28305250	28305324	+	63.4	0.524	10.000000	10.9	1.0	10.92	1.11e-07	4.56	4.47e-05	0.94
17-3558	17	28441872	28441946	+	63.4	0.640	10.000000	10.9	1.0	10.92	1.11e-07	4.77	3.00e-05	1.05
17-11021	17	28565319	28565393	+	63.4	0.706	7.000000	10.9	1.0	10.92	1.11e-07	4.21	9.10e-05	1.35
17-2647	17	28567777	28567851	+	63.4	0.591	11.000000	10.9	1.0	10.92	1.11e-07	4.53	4.73e-05	0.94
17-2669	17	29230383	29230457	+	63.4	0.636	11.000000	10.9	1.0	10.92	1.11e-07	5.66	6.34e-06	1.05
17-2681	17	29528913	29528987	+	63.4	0.565	11.000000	12.9	2.0	6.45	1.36e-06	4.82	2.75e-05	0.94
17-2691	17	29896242	29896316	+	63.4	0.600	11.000000	10.9	2.0	5.46	4.65e-05	6.14	2.98e-06	0.94
17-2692	17	29990298	29990372	+	63.4	0.846	11.000000	10.9	1.0	10.92	1.11e-07	5.97	3.91e-06	0.86
17-5024	17	30222931	30223005	+	63.4	0.688	9.000000	10.9	2.0	5.46	4.65e-05	6.19	2.75e-06	1.05
17-7344	17	30326652	30326726	+	63.4	0.923	8.000000	10.9	0.5	21.84	1.63e-10	7.66	3.61e-07	1.18
17-7352	17	30550442	30550516	+	63.4	0.800	8.000000	10.9	2.0	5.46	4.65e-05	7.07	7.88e-07	1.18
17-3622	17	30559478	30559552	+	63.4	0.684	10.000000	10.9	2.0	5.46	4.65e-05	6.09	3.22e-06	0.94
17-2698	17	30992168	30992242	+	63.4	0.682	11.000000	10.9	1.0	10.92	1.11e-07	7.21	6.53e-07	0.94
17-7413	17	31409940	31410014	+	63.4	0.579	8.000000	10.9	1.0	10.92	1.11e-07	4.90	2.37e-05	1.18
17-2713	17	31467068	31467142	+	63.4	0.970	11.000000	10.9	2.0	5.46	4.65e-05	5.18	1.44e-05	1.05
17-5071	17	31521192	31521266	+	63.4	0.647	9.000000	10.9	2.0	5.46	4.65e-05	4.42	5.87e-05	1.05
17-2073	17	31637424	31637498	+	63.4	0.714	12.000000	10.9	2.0	5.46	4.65e-05	4.93	2.23e-05	0.86
17-2718	17	31642464	31642538	+	63.4	0.520	11.000000	10.9	2.0	5.46	4.65e-05	4.55	4.60e-05	0.86
17-3663	17	32118021	32118095	+	63.4	0.824	10.000000	10.9	1.0	10.92	1.11e-07	4.17	9.81e-05	1.05
17-2080	17	32189483	32189557	+	63.4	0.722	12.000000	10.9	0.5	21.84	1.63e-10	4.88	2.44e-05	0.94
